Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,SumProceso,Requisito,1R,2R,NF,1F,2F,3F,Abandono,Materias cursadas,Veces recursada
1480,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,13,16,6,1,35,1,0,0,2,2,0,0,0,4,1
1483,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,4,11,2,1,17,1,0,0,0,0,0,0,1,6,0
1483,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,2017,8,17,4,1,29,1,18,34,1,0,0,1,0,5,1
1483,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,1,2017,16,18,0,1,34,1,0,0,2,2,0,0,0,7,2
1484,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
1484,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
1485,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,14,25,4,1,43,1,0,0,4,4,0,0,0,5,0
1486,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,9,18,4,1,31,1,44,0,2,0,2,0,0,5,0
1487,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0
1489,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,4,1,4,0,0,0,0,0,0,0,1,6,0
1490,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,10,12,6,1,28,1,38,0,1,0,1,1,0,3,0
1490,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,19,17,0,1,36,1,0,0,2,2,0,0,0,5,1
1491,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,14,25,4,1,43,1,0,0,1,1,1,0,0,6,0
1491,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,17,13,4,1,34,1,0,0,2,2,0,0,0,7,1
1492,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,16,6,5,1,27,1,49,0,3,0,3,0,0,5,0
1493,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,5,1,2,1,8,0,0,0,0,0,0,0,1,5,0
1493,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,8,10,8,1,26,1,16,30,2,0,0,2,0,6,1
1494,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,2,2,1,10,0,0,0,0,0,0,0,1,5,0
1494,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,12,4,1,1,17,0,0,0,0,0,0,0,1,5,1
1494,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,14,15,9,1,38,1,36,0,3,0,1,3,0,3,2
1495,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,14,22,4,1,40,1,0,0,2,0,1,2,0,4,0
1497,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,16,8,5,1,29,1,0,0,0,0,0,0,0,6,0
1497,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,8,27,8,1,43,1,0,0,2,2,0,0,0,3,1
1498,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,4,11,4,1,19,1,22,8,0,0,0,0,1,5,0
1498,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,10,14,2,1,26,1,28,0,0,0,0,0,1,5,1
1498,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,18,17,0,1,35,0,0,0,0,0,0,0,1,6,2
1498,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,0,0,20,21,2,0,43,0,0,0,0,0,0,0,1,5,3
1498,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4
1498,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2020,8,0,2,1,10,1,0,0,1,0,1,0,1,5,5
1498,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,15,15,5,1,35,1,0,0,1,1,1,1,0,5,6
1498,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,18,23,6,1,47,1,0,0,4,0,0,4,0,4,7
1499,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,7,11,4,1,22,1,5,8,0,0,0,0,1,7,0
1499,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,4,15,6,1,25,1,48,0,3,0,0,3,0,5,1
1500,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,18,22,8,1,48,1,0,0,3,3,0,0,0,4,0
1501,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,6,7,5,1,18,0,0,0,0,0,0,0,1,5,0
1501,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,11,7,6,1,24,1,0,0,0,0,0,0,1,4,1
1501,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,14,16,6,1,36,1,0,0,1,0,0,1,0,4,2
1501,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,1,2018,17,0,0,1,17,1,0,0,2,2,0,0,1,6,3
1502,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,14,29,7,1,50,1,0,0,3,3,0,0,0,7,0
1503,13015,ESTATICA,MEC-PLS13 ,3,1,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0
1503,13015,ESTATICA,MEC-PLS13 ,3,2,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1
1506,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,19,32,7,1,58,1,0,0,5,0,5,0,0,6,0
1509,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,16,5,1,37,1,48,0,3,0,3,0,0,5,0
1511,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,2016,16,18,6,1,40,1,0,0,1,1,1,0,0,5,0
1511,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2016,5,24,0,1,29,1,0,0,1,1,0,0,0,2,1
1511,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,12,14,5,1,31,1,24,0,0,0,0,0,0,1,2
1511,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,16,25,6,1,47,1,0,0,4,4,0,0,0,2,3
1513,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,11,12,3,1,26,1,30,0,0,0,0,0,1,6,0
1513,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,8,12,5,1,25,1,30,0,2,0,1,2,0,7,1
1514,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,5,11,5,1,21,1,0,0,2,0,1,2,0,7,0
1516,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,5,17,6,1,28,1,22,10,0,0,0,0,1,6,0
1516,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,17,19,5,1,41,1,0,0,2,2,0,0,0,3,1
1519,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
1519,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,12,8,5,1,25,1,0,14,0,0,0,0,0,3,1
1519,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,16,26,3,1,45,1,0,0,2,2,0,0,0,3,2
1520,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,1,0,3,0,4,0,0,0,0,0,0,0,1,5,0
1520,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,9,0,1,1,10,0,0,0,0,0,0,0,1,6,1
1520,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,12,18,5,1,35,1,0,0,4,1,1,4,0,4,2
1523,13015,ESTATICA,IND-PLS13 ,3,2,2019,2,0,0,14,7,4,1,25,1,6,0,0,0,0,0,0,6,0
1525,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,17,31,9,1,57,1,0,0,4,4,0,0,0,5,0
1528,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0
1528,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,1
1528,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,7,15,5,1,27,1,14,0,0,0,0,0,1,3,2
1529,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,2,0,2,1,4,0,0,0,0,0,0,0,1,7,0
1529,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,5,0,2,1,7,0,0,0,0,0,0,0,1,7,1
1529,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,9,7,1,33,1,36,9,2,0,0,2,0,5,2
1532,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,1,2017,13,21,5,1,39,1,0,0,2,2,0,0,0,5,0
1533,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,13,22,6,1,41,1,0,0,2,1,1,2,0,5,0
1535,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,3,10,2,1,15,0,0,0,0,0,0,0,1,6,0
1535,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,0,0,6,6,4,1,16,0,0,0,0,0,0,0,1,8,1
1539,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,15,23,6,1,44,1,0,0,2,2,0,0,0,4,0
1540,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,15,12,7,1,34,1,20,0,0,0,0,0,0,5,0
1543,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,12,2,1,20,1,4,0,0,0,0,0,1,7,0
1543,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,0,1,4,0,0,0,0,0,0,0,1,6,1
1543,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,3,1,2,0,6,0,0,0,0,0,0,0,1,7,2
1545,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,2,1,6,0,0,0,0,0,0,0,1,7,0
1545,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,8,10,5,1,23,1,0,0,0,0,0,0,1,5,1
1546,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,19,20,5,1,44,1,0,0,3,3,0,0,0,6,0
1548,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,10,0,2,1,12,0,0,0,0,0,0,0,1,7,0
1548,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,1,1,5,0,0,0,0,0,0,0,1,7,1
1548,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,12,5,2,1,19,1,20,0,0,0,0,0,0,5,2
1550,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,15,17,8,1,40,1,0,0,2,1,2,0,0,6,0
1552,13015,ESTATICA,MEC-PLS13 ,3,1,2018,1,0,0,7,0,1,1,8,0,0,0,0,0,0,0,1,3,0
1552,13015,ESTATICA,MEC-PLS13 ,3,2,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1
1552,13015,ESTATICA,MEC-PLS13 ,3,1,2021,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2
1552,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,5,3
1553,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,8,18,6,1,32,1,0,0,0,0,0,0,1,4,0
1553,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,2017,11,19,5,1,35,1,0,0,1,1,1,1,0,3,1
1553,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,7,8,5,1,20,1,46,0,4,0,4,0,0,6,2
1555,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,7,5,4,1,16,0,0,0,0,0,0,0,1,5,0
1555,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,15,9,3,1,27,1,19,0,0,0,0,0,0,5,1
1555,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,15,13,8,1,36,1,0,0,3,3,0,0,0,3,2
1557,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,12,12,8,1,32,1,41,0,5,0,5,0,0,6,0
1558,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
1558,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,7,0,3,1,10,0,0,0,0,0,0,0,1,5,1
1559,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,16,15,5,1,36,1,0,0,2,1,1,2,0,6,0
1561,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,6,0,4,1,10,1,0,0,0,0,0,0,1,6,0
1564,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,9,3,5,1,17,0,0,0,0,0,0,0,1,5,0
1564,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,6,11,7,1,24,1,21,0,0,0,0,0,1,4,1
1564,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,13,16,4,1,33,1,42,0,3,0,3,0,0,5,2
1567,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,16,8,6,1,30,1,0,30,1,0,0,1,0,4,0
1567,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2018,11,14,0,1,25,0,0,0,1,1,1,0,1,4,1
1567,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,11,20,3,1,34,1,22,0,0,0,0,0,1,4,2
1568,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,18,28,10,1,56,1,0,0,4,4,0,0,0,6,0
1569,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,2016,15,15,6,1,36,1,0,0,1,0,1,0,0,5,0
1569,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,2016,10,8,0,1,18,1,0,12,1,1,0,1,0,4,1
1569,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2
1569,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,17,22,6,1,45,1,0,0,3,1,3,0,0,6,3
1571,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,19,26,7,1,52,1,0,0,5,5,0,0,0,8,0
1572,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,0
1572,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,1
1572,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2
1575,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,5,15,4,1,24,1,0,12,0,0,0,0,1,6,0
1575,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,9,12,5,1,26,1,0,0,0,0,0,0,1,5,1
1575,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,0,0,4,1,4,0,0,0,0,0,0,0,1,6,2
1575,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2019,12,22,2,1,36,1,36,0,0,0,0,0,0,5,3
1575,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,19,24,0,1,43,1,0,0,2,2,0,0,0,5,4
1576,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,0,10,4,1,14,0,0,0,0,0,0,0,1,4,0
1576,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,9,4,2,0,15,0,0,0,0,0,0,0,1,8,1
1576,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,16,19,5,1,40,1,0,0,3,1,3,0,0,8,2
1578,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,2019,12,25,5,1,42,1,0,0,1,1,1,0,0,5,0
1578,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1
1580,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,5,0
1580,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1
1580,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,6,0,5,1,11,0,0,0,0,0,0,0,1,5,2
1582,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,19,19,8,1,46,1,0,0,2,2,0,0,0,4,0
1583,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,15,16,7,1,38,1,40,0,4,0,4,0,0,5,0
1585,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,2016,15,21,2,1,38,1,0,0,0,0,0,0,0,5,0
1585,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2016,6,0,0,1,6,1,0,0,2,1,2,0,1,6,1
1587,13015,ESTATICA,MEC-PLS13 ,3,2,2019,2,1,2019,19,27,8,1,54,1,0,0,4,4,0,0,0,5,0
1589,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,10,8,4,1,22,1,34,0,2,0,2,0,0,4,0
1590,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,3,16,5,1,24,1,16,10,0,0,0,0,1,5,0
1590,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,13,16,6,1,35,1,0,0,3,3,0,0,0,3,1
1594,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,19,24,5,1,48,1,0,0,3,3,0,0,0,4,0
1595,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,7,17,4,1,28,1,0,0,0,0,0,0,1,5,0
1596,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,11,13,5,1,29,1,0,0,0,0,0,0,1,5,0
1596,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,2017,19,10,7,1,36,1,20,33,1,0,0,1,0,6,1
1596,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,1,2017,13,25,0,1,38,1,0,0,4,4,0,0,0,6,2
1597,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,8,6,1,14,0,0,0,0,0,0,0,1,6,0
1597,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,17,22,6,1,45,1,26,0,3,0,3,0,0,6,1
1598,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,13,18,6,1,37,1,0,0,1,1,1,0,0,6,0
1598,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,12,21,0,1,33,1,48,0,5,0,5,0,0,6,1
1600,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,10,16,5,1,31,1,23,26,0,0,0,0,1,5,0
1600,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,23,31,8,1,62,1,0,0,5,5,0,0,0,3,1
1601,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,5,16,6,1,27,1,6,26,0,0,0,0,1,5,0
1601,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,10,5,8,1,23,1,36,0,2,0,2,0,0,5,1
1602,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,13,6,4,1,23,1,20,22,0,0,0,0,0,7,0
1602,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,13,22,6,1,41,1,40,0,4,0,4,0,0,4,1
1603,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,2016,11,21,3,1,35,1,0,0,0,0,0,0,1,4,0
1605,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,12,3,8,1,23,1,12,14,0,0,0,0,0,5,0
1605,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,11,20,7,1,38,1,43,0,5,0,5,0,0,4,1
1606,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,14,13,4,1,31,1,0,36,1,0,0,1,0,6,0
1606,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2018,0,0,0,1,0,1,0,0,1,1,0,0,1,5,1
1606,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,17,10,5,1,32,1,26,0,0,0,0,0,0,4,2
1606,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2020,15,0,6,1,21,1,0,0,1,0,1,0,1,5,3
1606,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,15,0,4,1,19,1,0,0,0,0,0,0,1,1,4
1606,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,2022,16,16,8,1,40,1,0,0,1,0,1,0,0,4,5
1606,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,14,33,8,1,55,1,0,0,5,5,0,0,0,4,6
1607,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,11,19,5,1,35,1,22,0,2,0,2,0,0,5,0
1611,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,15,19,6,1,40,1,0,0,2,0,2,0,0,6,0
1612,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,8,11,4,1,23,1,20,0,0,0,0,0,1,6,0
1613,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,4,13,5,1,22,1,52,0,4,0,4,0,0,5,0
1614,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,3,12,3,1,18,1,0,0,0,0,0,0,1,3,0
1614,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,5,10,2,1,17,1,0,4,0,0,0,0,1,3,1
1614,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,1,2018,12,5,3,1,20,1,44,0,3,0,3,0,0,5,2
1615,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,7,0
1615,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1
1616,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,16,10,4,1,30,1,26,16,0,0,0,0,0,6,0
1616,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,14,0,2,0,16,0,0,0,0,0,0,0,1,4,1
1616,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,12,16,8,1,36,1,0,0,1,1,1,0,0,4,2
1616,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,17,28,0,1,45,1,0,0,4,4,0,0,0,6,3
1617,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,2016,10,28,6,1,44,1,0,0,0,0,0,0,1,6,0
1617,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2016,16,30,5,1,51,1,0,0,4,4,0,0,0,4,1
1619,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,22,23,9,1,54,1,0,0,4,4,0,0,0,5,0
1620,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,14,7,4,1,25,1,18,31,2,0,0,2,0,5,0
1622,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,0,0,6,12,4,1,22,1,26,16,0,0,0,0,1,5,0
1622,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,1,2022,14,4,5,1,23,1,16,32,2,0,0,2,0,4,1
1623,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,4,0,0,1,4,0,0,0,0,0,0,0,1,5,0
1623,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
1623,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2
1623,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,8,0,2,1,10,1,0,0,0,0,0,0,1,6,3
1623,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,9,9,3,1,21,1,0,0,0,0,0,0,1,7,4
1623,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,4,5
1623,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,6
1626,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,0,0,10,3,3,1,16,0,0,0,0,0,0,0,1,6,0
1626,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,0,2022,17,2,3,1,22,1,0,34,1,0,0,1,0,5,1
1626,13015,ESTATICA,MEC-PLS13 ,3,2,2022,2,1,2022,13,8,3,1,24,1,0,0,2,2,0,0,0,5,2
1627,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,26,3,1,45,1,0,0,2,2,0,0,0,6,0
1629,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,6,0,1,0,7,0,0,0,0,0,0,0,1,6,0
1629,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,2018,17,13,5,1,35,1,10,0,1,0,1,0,0,5,1
1629,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,13,12,5,1,30,1,0,43,2,1,0,2,0,4,2
1630,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,0,10,5,5,1,20,1,16,0,0,0,0,0,1,3,0
1630,13015,ESTATICA,IND-PLS13 ,3,1,2019,1,1,2019,16,18,2,1,36,1,0,0,2,2,0,0,0,4,1
1632,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,19,17,6,1,42,1,42,0,4,0,4,0,0,5,0
1633,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,6,10,3,1,19,1,0,0,0,0,0,0,1,4,0
1633,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,1
1633,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,5,0,3,1,8,0,0,0,0,0,0,0,1,4,2
1633,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,14,11,5,1,30,1,8,0,0,0,0,0,0,3,3
1634,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,0,0,12,8,4,1,24,1,0,8,0,0,0,0,0,3,0
1634,13015,ESTATICA,MEC-PLS13 ,3,1,2018,1,0,0,4,0,4,1,8,0,0,0,0,0,0,0,1,5,1
1634,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,0,0,5,6,3,1,14,0,0,0,0,0,0,0,1,4,2
1634,13015,ESTATICA,MEC-PLS13 ,3,1,2019,1,0,0,13,11,3,1,27,1,28,0,0,0,0,0,0,4,3
1634,13015,ESTATICA,MEC-PLS13 ,3,2,2019,2,0,0,12,5,6,1,23,1,14,0,0,0,0,0,0,6,4
1635,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,13,24,6,1,43,1,0,0,3,0,1,3,0,5,0
1638,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,22,25,9,1,56,1,0,0,5,5,0,0,0,6,0
